Left,Top,Value,Group
shallot,bran,0,0
shallot,brandy,1,0
shallot,bread,0,0
shallot,breadcrumbs,0,0
shallot,brie,0,0
shallot,brisket,0,0
shallot,broccoli,0,0
shallot,broccoli-rabe,0,0
shallot,brown-rice,0,0
shallot,brussel-sprout,1,0
shallot,buffalo,0,0
shallot,bulgur,0,0
shallot,butter,1,0
shallot,buttermilk,0,0
shallot,butternut-squash,1,0
shallot,cabbage,0,0
shallot,cantaloupe,0,0
shallot,capers,1,0
shallot,caramel,0,0
shallot,caraway,0,0
shallot,cardamom,0,0
shallot,carrot,7,1
shallot,cashew,0,0
shallot,cauliflower,0,0
shallot,caviar,0,0
shallot,celery,1,0
shallot,chard,0,0
shallot,cheddar,2,0
shallot,cherry,1,0
shallot,chestnut,0,0
shallot,chicken,9,1
shallot,chickpea,0,0
shallot,chile-pepper,1,0
shallot,chili,0,0
shallot,chive,3,0
shallot,chocolate,0,0
shallot,cilantro,3,0
shallot,cinnamon,0,0
shallot,citrus,4,0
shallot,clam,0,0
shallot,clove,0,0
shallot,coconut,1,0
shallot,cod,0,0
shallot,coffee,0,0
shallot,collard-greens,0,0
shallot,cookie,0,0
shallot,coriander,1,0
shallot,corn,0,0
shallot,cornmeal,0,0
shallot,cottage-cheese,0,0
shallot,couscous,0,0
shallot,crab,0,0
shallot,cranberry,2,0
shallot,cranberry-sauce,0,0
shallot,cream-cheese,0,0
shallot,cucumber,2,0
shallot,cumin,0,0
shallot,currant,0,0
shallot,curry,0,0
shallot,date,0,0
shallot,dill,3,0
shallot,duck,1,0
shallot,egg,4,0
shallot,eggplant,0,0
shallot,endive,0,0
shallot,escarole,0,0
shallot,fennel,4,0
shallot,feta,0,0
shallot,fig,0,0
shallot,flat-bread,0,0
shallot,fontina,0,0
shallot,fruit-juice,2,0
shallot,garlic,12,1
shallot,gin,0,0
shallot,ginger,5,1
shallot,goat-cheese,0,0
shallot,goose,0,0
shallot,gouda,0,0
shallot,granola,0,0
shallot,grape,0,0
shallot,grapefruit,0,0
shallot,green-bean,3,0
shallot,green-onion,0,0
shallot,ground-beef,0,0
shallot,ground-lamb,0,0
shallot,guava,0,0
shallot,halibut,1,0
shallot,ham,0,0
shallot,hazelnut,0,0
shallot,herb,6,1
shallot,hominy,0,0
shallot,honey,3,0
shallot,honeydew,0,0
shallot,horseradish,0,0
shallot,hot-pepper,4,0
shallot,hummus,0,0
shallot,jalapeno,1,0
shallot,jam,0,0
shallot,jerusalem-artichoke,0,0
shallot,kale,1,0
shallot,kiwi,0,0
shallot,kumquat,0,0
shallot,lamb,2,0
shallot,lamb-chop,0,0
shallot,lamb-shank,0,0
shallot,leek,4,0
shallot,legume,0,0
shallot,lemon,6,1
shallot,lemon-juice,0,0
shallot,lemongrass,3,0
shallot,lentil,0,0
shallot,lettuce,1,0
shallot,lima-bean,0,0
shallot,lime,3,0
shallot,lime-juice,0,0
shallot,lingonberry,0,0
shallot,lobster,0,0
shallot,lychee,0,0
shallot,macadamia-nut,0,0
shallot,mango,0,0
shallot,maple-syrup,0,0
shallot,margarita,0,0
shallot,marscarpone,0,0
shallot,marshmallow,0,0
shallot,mayonnaise,1,0
shallot,meat,1,0
shallot,melon,0,0
shallot,milk,9,1
shallot,mint,3,0
shallot,mozzarella,0,0
shallot,mushroom,9,1
shallot,mussel,0,0
shallot,mustard,9,1
shallot,mustard-greens,0,0
shallot,nectarine,0,0
shallot,noodle,0,0
shallot,nutmeg,0,0
shallot,oat,0,0
shallot,oatmeal,0,0
shallot,octopus,0,0
shallot,okra,0,0
shallot,olive,0,0
shallot,onion,10,1
shallot,orange,1,0
shallot,orange-juice,0,0
shallot,oregano,0,0
shallot,orzo,0,0
shallot,oyster,0,0
shallot,pancake,0,0
shallot,papaya,0,0
shallot,paprika,0,0
shallot,parmesan,1,0
shallot,parsley,7,1
shallot,parsnip,1,0
shallot,passion-fruit,0,0
shallot,pasta,2,0
shallot,pea,2,0
shallot,peach,0,0
shallot,peanut,1,0
shallot,peanut-butter,0,0
shallot,pear,0,0
shallot,pecan,1,0
shallot,pepper,2,0
shallot,persimmon,0,0
shallot,pickles,0,0
shallot,pine-nut,0,0
shallot,pineapple,0,0
shallot,pistachio,0,0
shallot,plum,0,0
shallot,poblano,0,0
shallot,pomegranate,0,0
shallot,pomegranate-juice,0,0
shallot,pork,2,0
shallot,pork-chop,0,0
shallot,pork-rib,0,0
shallot,pork-tenderloin,0,0
shallot,potato,6,1
shallot,prosciutto,1,0
shallot,prune,0,0
shallot,pumpkin,0,0
shallot,quail,0,0
shallot,quince,0,0
shallot,quinoa,0,0
shallot,rabbit,0,0
shallot,rack-of-lamb,0,0
shallot,radicchio,0,0
shallot,radish,0,0
shallot,raisin,1,0
shallot,raspberry,0,0
shallot,red-wine,5,1
shallot,rhubarb,0,0
shallot,rice,2,0
shallot,ricotta,0,0
shallot,rosemary,3,0
shallot,rum,0,0
shallot,rutabaga,1,0
shallot,rye,0,0
shallot,saffron,1,0
shallot,salmon,1,0
shallot,salsa,0,0
shallot,sangria,0,0
shallot,sardine,0,0
shallot,sausage,0,0
shallot,scallop,0,0
shallot,semolina,0,0
shallot,sesame,0,0
shallot,sesame-oil,0,0
shallot,shallot,100,10
shallot,shellfish,1,0
shallot,shrimp,2,0
shallot,sour-cream,4,0
shallot,soy,1,0
shallot,soy-sauce,0,0
shallot,spinach,3,0
shallot,squid,0,0
shallot,strawberry,0,0
shallot,sweet-potato,0,0
shallot,swiss-cheese,0,0
shallot,swordfish,0,0
shallot,taco,0,0
shallot,tamarind,0,0
shallot,tapioca,0,0
shallot,tarragon,3,0
shallot,tequila,0,0
shallot,thyme,3,0
shallot,tilapia,0,0
shallot,tofu,0,0
shallot,tomatillo,0,0
shallot,tomato,7,1
shallot,tortillas,0,0
shallot,trout,0,0
shallot,tuna,0,0
shallot,turkey,1,0
shallot,turnip,1,0
shallot,vanilla,0,0
shallot,veal,0,0
shallot,venison,0,0
shallot,vinegar,14,1
shallot,vodka,0,0
shallot,walnut,1,0
shallot,wasabi,0,0
shallot,watercress,1,0
shallot,watermelon,0,0
shallot,whiskey,0,0
shallot,white-wine,4,0
shallot,whole-wheat,0,0
shallot,wild-rice,0,0
shallot,yogurt,0,0
shallot,yuca,0,0
shallot,zucchini,1,0
shellfish,almond,0,0
shellfish,anchovy,0,0
shellfish,anise,0,0
shellfish,apple,0,0
shellfish,apple-juice,0,0
shellfish,apricot,0,0
shellfish,artichoke,1,0
shellfish,arugula,0,0
shellfish,asian-pear,0,0
shellfish,asparagus,1,0
shellfish,avocado,3,0
shellfish,bacon,4,0
shellfish,banana,0,0
shellfish,barley,0,0
shellfish,basil,5,1
shellfish,bass,1,0
shellfish,bean,1,0
shellfish,beef,0,0
shellfish,beef-rib,0,0
shellfish,beef-shank,0,0
shellfish,beef-tenderloin,0,0
shellfish,beer,0,0
shellfish,beet,0,0
shellfish,bell-pepper,4,0
shellfish,berry,0,0
shellfish,biscuit,0,0
shellfish,blackberry,0,0
shellfish,blue-cheese,0,0
shellfish,blueberry,0,0
shellfish,bok-choy,0,0
shellfish,bran,0,0
shellfish,brandy,0,0
shellfish,bread,0,0
shellfish,breadcrumbs,0,0
shellfish,brie,0,0
shellfish,brisket,0,0
shellfish,broccoli,0,0
shellfish,broccoli-rabe,0,0
shellfish,brown-rice,0,0
shellfish,brussel-sprout,0,0
shellfish,buffalo,0,0
shellfish,bulgur,0,0
shellfish,butter,0,0
shellfish,buttermilk,0,0
shellfish,butternut-squash,0,0
shellfish,cabbage,0,0
shellfish,cantaloupe,0,0
shellfish,capers,0,0
shellfish,caramel,0,0
shellfish,caraway,0,0
shellfish,cardamom,0,0
shellfish,carrot,0,0
shellfish,cashew,0,0
shellfish,cauliflower,0,0
shellfish,caviar,0,0
shellfish,celery,0,0
shellfish,chard,0,0
shellfish,cheddar,0,0
shellfish,cherry,0,0
shellfish,chestnut,0,0
shellfish,chicken,2,0
shellfish,chickpea,0,0
shellfish,chile-pepper,1,0
shellfish,chili,0,0
shellfish,chive,1,0
shellfish,chocolate,0,0
shellfish,cilantro,4,0
shellfish,cinnamon,0,0
shellfish,citrus,7,1
shellfish,clam,12,1
shellfish,clove,0,0
shellfish,coconut,1,0
shellfish,cod,0,0
shellfish,coffee,0,0
shellfish,collard-greens,0,0
shellfish,cookie,0,0
shellfish,coriander,0,0
shellfish,corn,4,0
shellfish,cornmeal,0,0
shellfish,cottage-cheese,0,0
shellfish,couscous,0,0
shellfish,crab,14,1
shellfish,cranberry,0,0
shellfish,cranberry-sauce,0,0
shellfish,cream-cheese,0,0
shellfish,cucumber,2,0
shellfish,cumin,0,0
shellfish,currant,0,0
shellfish,curry,4,0
shellfish,date,0,0
shellfish,dill,1,0
shellfish,duck,0,0
shellfish,egg,1,0
shellfish,eggplant,0,0
shellfish,endive,1,0
shellfish,escarole,0,0
shellfish,fennel,1,0
shellfish,feta,1,0
shellfish,fig,0,0
shellfish,flat-bread,0,0
shellfish,fontina,0,0
shellfish,fruit-juice,0,0
shellfish,garlic,12,1
shellfish,gin,0,0
shellfish,ginger,5,1
shellfish,goat-cheese,0,0
shellfish,goose,0,0
shellfish,gouda,0,0
shellfish,granola,0,0
shellfish,grape,0,0
shellfish,grapefruit,0,0
shellfish,green-bean,0,0
shellfish,green-onion,0,0
shellfish,ground-beef,0,0
shellfish,ground-lamb,0,0
shellfish,guava,0,0
shellfish,halibut,0,0
shellfish,ham,0,0
shellfish,hazelnut,0,0
shellfish,herb,18,2
shellfish,hominy,0,0
shellfish,honey,0,0
shellfish,honeydew,0,0
shellfish,horseradish,0,0
shellfish,hot-pepper,4,0
shellfish,hummus,0,0
shellfish,jalapeno,3,0
shellfish,jam,0,0
shellfish,jerusalem-artichoke,0,0
shellfish,kale,0,0
shellfish,kiwi,0,0
shellfish,kumquat,0,0
shellfish,lamb,0,0
shellfish,lamb-chop,0,0
shellfish,lamb-shank,0,0
shellfish,leek,2,0
shellfish,legume,0,0
shellfish,lemon,6,1
shellfish,lemon-juice,0,0
shellfish,lemongrass,0,0
shellfish,lentil,0,0
shellfish,lettuce,2,0
shellfish,lima-bean,0,0
shellfish,lime,2,0
shellfish,lime-juice,0,0
shellfish,lingonberry,0,0
shellfish,lobster,8,1
shellfish,lychee,0,0
shellfish,macadamia-nut,0,0
shellfish,mango,1,0
shellfish,maple-syrup,0,0
shellfish,margarita,0,0
shellfish,marscarpone,0,0
shellfish,marshmallow,0,0
shellfish,mayonnaise,5,1
shellfish,meat,1,0
shellfish,melon,0,0
shellfish,milk,6,1
shellfish,mint,1,0
shellfish,mozzarella,0,0
shellfish,mushroom,5,1
shellfish,mussel,12,1
shellfish,mustard,3,0
shellfish,mustard-greens,0,0
shellfish,nectarine,0,0
shellfish,noodle,1,0
shellfish,nutmeg,0,0
shellfish,oat,0,0
shellfish,oatmeal,0,0
shellfish,octopus,0,0
shellfish,okra,0,0
shellfish,olive,1,0
shellfish,onion,6,1
shellfish,orange,2,0
shellfish,orange-juice,0,0
shellfish,oregano,0,0
shellfish,orzo,0,0
shellfish,oyster,2,0
shellfish,pancake,0,0
shellfish,papaya,0,0
shellfish,paprika,0,0
shellfish,parmesan,3,0
shellfish,parsley,3,0
shellfish,parsnip,0,0
shellfish,passion-fruit,0,0
shellfish,pasta,12,1
shellfish,pea,1,0
shellfish,peach,0,0
shellfish,peanut,0,0
shellfish,peanut-butter,0,0
shellfish,pear,0,0
shellfish,pecan,0,0
shellfish,pepper,4,0
shellfish,persimmon,0,0
shellfish,pickles,0,0
shellfish,pine-nut,0,0
shellfish,pineapple,0,0
shellfish,pistachio,1,0
shellfish,plum,0,0
shellfish,poblano,0,0
shellfish,pomegranate,0,0
shellfish,pomegranate-juice,0,0
shellfish,pork,6,1
shellfish,pork-chop,0,0
shellfish,pork-rib,0,0
shellfish,pork-tenderloin,0,0
shellfish,potato,5,1
shellfish,prosciutto,0,0
shellfish,prune,0,0
shellfish,pumpkin,0,0
shellfish,quail,0,0
shellfish,quince,0,0
shellfish,quinoa,0,0
shellfish,rabbit,0,0
shellfish,rack-of-lamb,0,0
shellfish,radicchio,0,0
shellfish,radish,0,0
shellfish,raisin,0,0
shellfish,raspberry,0,0
shellfish,red-wine,0,0
shellfish,rhubarb,0,0
shellfish,rice,4,0
shellfish,ricotta,0,0
shellfish,rosemary,1,0
shellfish,rum,0,0
shellfish,rutabaga,0,0
shellfish,rye,0,0
shellfish,saffron,2,0
shellfish,salmon,0,0
shellfish,salsa,0,0
shellfish,sangria,0,0
shellfish,sardine,0,0
shellfish,sausage,4,0
shellfish,scallop,15,2
shellfish,semolina,0,0
shellfish,sesame,1,0
shellfish,sesame-oil,0,0
shellfish,shallot,1,0
shellfish,shellfish,100,10
shellfish,shrimp,35,4
shellfish,sour-cream,1,0
shellfish,soy,0,0
shellfish,soy-sauce,1,0
shellfish,spinach,2,0
shellfish,squid,2,0
shellfish,strawberry,0,0
shellfish,sweet-potato,0,0
shellfish,swiss-cheese,0,0
shellfish,swordfish,0,0
shellfish,taco,0,0
shellfish,tamarind,0,0
shellfish,tapioca,0,0
shellfish,tarragon,3,0
shellfish,tequila,0,0
shellfish,thyme,0,0
shellfish,tilapia,0,0
shellfish,tofu,0,0
shellfish,tomatillo,0,0
shellfish,tomato,18,2
shellfish,tortillas,0,0
shellfish,trout,0,0
shellfish,tuna,0,0
shellfish,turkey,0,0
shellfish,turnip,0,0
shellfish,vanilla,0,0
shellfish,veal,0,0
shellfish,venison,0,0
shellfish,vinegar,1,0
shellfish,vodka,0,0
shellfish,walnut,0,0
shellfish,wasabi,0,0
shellfish,watercress,0,0
shellfish,watermelon,0,0
shellfish,whiskey,0,0
shellfish,white-wine,7,1
shellfish,whole-wheat,0,0
shellfish,wild-rice,0,0
shellfish,yogurt,0,0
shellfish,yuca,0,0
shellfish,zucchini,1,0
shrimp,almond,0,0
shrimp,anchovy,0,0
shrimp,anise,0,0
shrimp,apple,0,0
shrimp,apple-juice,0,0
shrimp,apricot,0,0
shrimp,artichoke,1,0
shrimp,arugula,1,0
shrimp,asian-pear,0,0
shrimp,asparagus,0,0
shrimp,avocado,4,0
shrimp,bacon,1,0
shrimp,banana,0,0
shrimp,barley,0,0
shrimp,basil,7,1
shrimp,bass,0,0
shrimp,bean,1,0
shrimp,beef,0,0
shrimp,beef-rib,0,0
shrimp,beef-shank,0,0
shrimp,beef-tenderloin,0,0
shrimp,beer,0,0
shrimp,beet,0,0
shrimp,bell-pepper,6,1
shrimp,berry,0,0
shrimp,biscuit,0,0
shrimp,blackberry,0,0
shrimp,blue-cheese,0,0
shrimp,blueberry,0,0
shrimp,bok-choy,0,0
shrimp,bran,0,0
shrimp,brandy,0,0
shrimp,bread,0,0
shrimp,breadcrumbs,0,0
shrimp,brie,0,0
shrimp,brisket,0,0
shrimp,broccoli,0,0
shrimp,broccoli-rabe,0,0
shrimp,brown-rice,0,0
shrimp,brussel-sprout,0,0
shrimp,buffalo,0,0
shrimp,bulgur,0,0
shrimp,butter,0,0
shrimp,buttermilk,0,0
shrimp,butternut-squash,0,0
shrimp,cabbage,2,0
shrimp,cantaloupe,0,0
shrimp,capers,1,0
shrimp,caramel,0,0
shrimp,caraway,0,0
shrimp,cardamom,0,0
shrimp,carrot,2,0
shrimp,cashew,0,0
shrimp,cauliflower,0,0
shrimp,caviar,0,0
shrimp,celery,2,0
shrimp,chard,0,0
shrimp,cheddar,0,0
shrimp,cherry,0,0
shrimp,chestnut,0,0
shrimp,chicken,4,0
shrimp,chickpea,0,0
shrimp,chile-pepper,2,0
shrimp,chili,0,0
shrimp,chive,2,0
shrimp,chocolate,0,0
shrimp,cilantro,8,1
shrimp,cinnamon,0,0
shrimp,citrus,4,0
shrimp,clam,7,1
shrimp,clove,0,0
shrimp,coconut,3,0
shrimp,cod,0,0
shrimp,coffee,0,0
shrimp,collard-greens,0,0
shrimp,cookie,0,0
shrimp,coriander,0,0
shrimp,corn,3,0
shrimp,cornmeal,1,0
shrimp,cottage-cheese,0,0
shrimp,couscous,0,0
shrimp,crab,5,1
shrimp,cranberry,0,0
shrimp,cranberry-sauce,0,0
shrimp,cream-cheese,1,0
shrimp,cucumber,5,1
shrimp,cumin,0,0
shrimp,currant,0,0
shrimp,curry,3,0
shrimp,date,0,0
shrimp,dill,3,0
shrimp,duck,0,0
shrimp,egg,3,0
shrimp,eggplant,0,0
shrimp,endive,0,0
shrimp,escarole,0,0
shrimp,fennel,3,0
shrimp,feta,2,0
shrimp,fig,0,0
shrimp,flat-bread,0,0
shrimp,fontina,0,0
shrimp,fruit-juice,0,0
shrimp,garlic,12,1
shrimp,gin,0,0
shrimp,ginger,7,1
shrimp,goat-cheese,0,0
shrimp,goose,0,0
shrimp,gouda,0,0
shrimp,granola,0,0
shrimp,grape,0,0
shrimp,grapefruit,0,0
shrimp,green-bean,1,0
shrimp,green-onion,1,0
shrimp,ground-beef,0,0
shrimp,ground-lamb,0,0
shrimp,guava,0,0
shrimp,halibut,0,0
shrimp,ham,0,0
shrimp,hazelnut,0,0
shrimp,herb,9,1
shrimp,hominy,0,0
shrimp,honey,0,0
shrimp,honeydew,0,0
shrimp,horseradish,0,0
shrimp,hot-pepper,8,1
shrimp,hummus,0,0
shrimp,jalapeno,4,0
shrimp,jam,0,0
shrimp,jerusalem-artichoke,0,0
shrimp,kale,0,0
shrimp,kiwi,0,0
shrimp,kumquat,0,0
shrimp,lamb,0,0
shrimp,lamb-chop,0,0
shrimp,lamb-shank,0,0
shrimp,leek,0,0
shrimp,legume,0,0
shrimp,lemon,5,1
shrimp,lemon-juice,0,0
shrimp,lemongrass,1,0
shrimp,lentil,0,0
shrimp,lettuce,1,0
shrimp,lima-bean,0,0
shrimp,lime,4,0
shrimp,lime-juice,0,0
shrimp,lingonberry,0,0
shrimp,lobster,2,0
shrimp,lychee,0,0
shrimp,macadamia-nut,0,0
shrimp,mango,1,0
shrimp,maple-syrup,0,0
shrimp,margarita,0,0
shrimp,marscarpone,0,0
shrimp,marshmallow,0,0
shrimp,mayonnaise,4,0
shrimp,meat,0,0
shrimp,melon,0,0
shrimp,milk,8,1
shrimp,mint,1,0
shrimp,mozzarella,0,0
shrimp,mushroom,5,1
shrimp,mussel,5,1
shrimp,mustard,3,0
shrimp,mustard-greens,0,0
shrimp,nectarine,0,0
shrimp,noodle,2,0
shrimp,nutmeg,0,0
shrimp,oat,0,0
shrimp,oatmeal,0,0
shrimp,octopus,0,0
shrimp,okra,0,0
shrimp,olive,2,0
shrimp,onion,12,1
shrimp,orange,1,0
shrimp,orange-juice,0,0
shrimp,oregano,0,0
shrimp,orzo,0,0
shrimp,oyster,0,0
shrimp,pancake,0,0
shrimp,papaya,0,0
shrimp,paprika,0,0
shrimp,parmesan,2,0
shrimp,parsley,2,0
shrimp,parsnip,0,0
shrimp,passion-fruit,0,0
shrimp,pasta,11,1
shrimp,pea,3,0
shrimp,peach,0,0
shrimp,peanut,2,0
shrimp,peanut-butter,0,0
shrimp,pear,0,0
shrimp,pecan,0,0
shrimp,pepper,5,1
shrimp,persimmon,0,0
shrimp,pickles,0,0
shrimp,pine-nut,0,0
shrimp,pineapple,0,0
shrimp,pistachio,0,0
shrimp,plum,0,0
shrimp,poblano,0,0
shrimp,pomegranate,0,0
shrimp,pomegranate-juice,0,0
shrimp,pork,4,0
shrimp,pork-chop,0,0
shrimp,pork-rib,0,0
shrimp,pork-tenderloin,0,0
shrimp,potato,3,0
shrimp,prosciutto,0,0
shrimp,prune,0,0
shrimp,pumpkin,0,0
shrimp,quail,0,0
shrimp,quince,0,0
shrimp,quinoa,0,0
shrimp,rabbit,0,0
shrimp,rack-of-lamb,0,0
shrimp,radicchio,0,0
shrimp,radish,0,0
shrimp,raisin,0,0
shrimp,raspberry,0,0
shrimp,red-wine,0,0
shrimp,rhubarb,0,0
shrimp,rice,8,1
shrimp,ricotta,0,0
shrimp,rosemary,1,0
shrimp,rum,0,0
shrimp,rutabaga,0,0
shrimp,rye,0,0
shrimp,saffron,2,0
shrimp,salmon,0,0
shrimp,salsa,0,0
shrimp,sangria,0,0
shrimp,sardine,0,0
shrimp,sausage,4,0
shrimp,scallop,10,1
shrimp,semolina,0,0
shrimp,sesame,1,0
shrimp,sesame-oil,0,0
shrimp,shallot,2,0
shrimp,shellfish,39,4
shrimp,shrimp,100,10
shrimp,sour-cream,1,0
shrimp,soy,0,0
shrimp,soy-sauce,2,0
shrimp,spinach,2,0
shrimp,squid,2,0
shrimp,strawberry,0,0
shrimp,sweet-potato,0,0
shrimp,swiss-cheese,0,0
shrimp,swordfish,0,0
shrimp,taco,0,0
shrimp,tamarind,0,0
shrimp,tapioca,0,0
shrimp,tarragon,2,0
shrimp,tequila,0,0
shrimp,thyme,0,0
shrimp,tilapia,0,0
shrimp,tofu,0,0
shrimp,tomatillo,0,0
shrimp,tomato,22,2
shrimp,tortillas,1,0
shrimp,trout,0,0
shrimp,tuna,0,0
shrimp,turkey,0,0
shrimp,turnip,0,0
shrimp,vanilla,0,0
shrimp,veal,0,0
shrimp,venison,0,0
shrimp,vinegar,1,0
shrimp,vodka,0,0
shrimp,walnut,0,0
shrimp,wasabi,0,0
shrimp,watercress,1,0
shrimp,watermelon,0,0
shrimp,whiskey,0,0
shrimp,white-wine,6,1
shrimp,whole-wheat,0,0
shrimp,wild-rice,0,0
shrimp,yogurt,0,0
shrimp,yuca,0,0
shrimp,zucchini,2,0
sour-cream,almond,3,0
sour-cream,anchovy,0,0
sour-cream,anise,0,0
sour-cream,apple,2,0
sour-cream,apple-juice,0,0
sour-cream,apricot,1,0
sour-cream,artichoke,0,0
sour-cream,arugula,1,0
sour-cream,asian-pear,0,0
sour-cream,asparagus,0,0
sour-cream,avocado,2,0
sour-cream,bacon,2,0
sour-cream,banana,0,0
sour-cream,barley,0,0
sour-cream,basil,0,0
sour-cream,bass,0,0
sour-cream,bean,2,0
sour-cream,beef,2,0
sour-cream,beef-rib,0,0
sour-cream,beef-shank,0,0
sour-cream,beef-tenderloin,0,0
sour-cream,beer,0,0
sour-cream,beet,3,0
sour-cream,bell-pepper,3,0
sour-cream,berry,1,0
sour-cream,biscuit,0,0
sour-cream,blackberry,0,0
sour-cream,blue-cheese,3,0
sour-cream,blueberry,2,0
sour-cream,bok-choy,0,0
sour-cream,bran,0,0
sour-cream,brandy,1,0
sour-cream,bread,2,0
sour-cream,breadcrumbs,0,0
sour-cream,brie,0,0
sour-cream,brisket,0,0
sour-cream,broccoli,0,0
sour-cream,broccoli-rabe,0,0
sour-cream,brown-rice,0,0
sour-cream,brussel-sprout,0,0
sour-cream,buffalo,0,0
sour-cream,bulgur,0,0
sour-cream,butter,0,0
sour-cream,buttermilk,0,0
sour-cream,butternut-squash,0,0
sour-cream,cabbage,3,0
sour-cream,cantaloupe,0,0
sour-cream,capers,0,0
sour-cream,caramel,0,0
sour-cream,caraway,0,0
sour-cream,cardamom,0,0
sour-cream,carrot,1,0
sour-cream,cashew,0,0
sour-cream,cauliflower,0,0
sour-cream,caviar,0,0
sour-cream,celery,1,0
sour-cream,chard,0,0
sour-cream,cheddar,2,0
sour-cream,cherry,0,0
sour-cream,chestnut,0,0
sour-cream,chicken,3,0
sour-cream,chickpea,0,0
sour-cream,chile-pepper,0,0
sour-cream,chili,0,0
sour-cream,chive,10,1
sour-cream,chocolate,6,1
sour-cream,cilantro,5,1
sour-cream,cinnamon,3,0
sour-cream,citrus,1,0
sour-cream,clam,0,0
sour-cream,clove,0,0
sour-cream,coconut,0,0
sour-cream,cod,0,0
sour-cream,coffee,2,0
sour-cream,collard-greens,0,0
sour-cream,cookie,0,0
sour-cream,coriander,0,0
sour-cream,corn,2,0
sour-cream,cornmeal,3,0
sour-cream,cottage-cheese,2,0
sour-cream,couscous,0,0
sour-cream,crab,2,0
sour-cream,cranberry,0,0
sour-cream,cranberry-sauce,0,0
sour-cream,cream-cheese,10,1
sour-cream,cucumber,4,0
sour-cream,cumin,0,0
sour-cream,currant,0,0
sour-cream,curry,1,0
sour-cream,date,0,0
sour-cream,dill,6,1
sour-cream,duck,0,0
sour-cream,egg,14,1
sour-cream,eggplant,0,0
sour-cream,endive,0,0
sour-cream,escarole,0,0
sour-cream,fennel,0,0
sour-cream,feta,0,0
sour-cream,fig,0,0
sour-cream,flat-bread,0,0
sour-cream,fontina,0,0
sour-cream,fruit-juice,1,0
sour-cream,garlic,3,0
sour-cream,gin,0,0
sour-cream,ginger,2,0
sour-cream,goat-cheese,0,0
sour-cream,goose,0,0
sour-cream,gouda,0,0
sour-cream,granola,0,0
sour-cream,grape,0,0
sour-cream,grapefruit,0,0
sour-cream,green-bean,0,0
sour-cream,green-onion,1,0
sour-cream,ground-beef,0,0
sour-cream,ground-lamb,0,0
sour-cream,guava,0,0
sour-cream,halibut,0,0
sour-cream,ham,1,0
sour-cream,hazelnut,0,0
sour-cream,herb,7,1
sour-cream,hominy,0,0
sour-cream,honey,0,0
sour-cream,honeydew,0,0
sour-cream,horseradish,5,1
sour-cream,hot-pepper,3,0
sour-cream,hummus,0,0
sour-cream,jalapeno,4,0
sour-cream,jam,1,0
sour-cream,jerusalem-artichoke,0,0
sour-cream,kale,0,0
sour-cream,kiwi,0,0
sour-cream,kumquat,0,0
sour-cream,lamb,0,0
sour-cream,lamb-chop,0,0
sour-cream,lamb-shank,0,0
sour-cream,leek,1,0
sour-cream,legume,0,0
sour-cream,lemon,6,1
sour-cream,lemon-juice,0,0
sour-cream,lemongrass,0,0
sour-cream,lentil,0,0
sour-cream,lettuce,1,0
sour-cream,lima-bean,0,0
sour-cream,lime,3,0
sour-cream,lime-juice,1,0
sour-cream,lingonberry,0,0
sour-cream,lobster,0,0
sour-cream,lychee,0,0
sour-cream,macadamia-nut,0,0
sour-cream,mango,1,0
sour-cream,maple-syrup,0,0
sour-cream,margarita,0,0
sour-cream,marscarpone,0,0
sour-cream,marshmallow,0,0
sour-cream,mayonnaise,10,1
sour-cream,meat,0,0
sour-cream,melon,0,0
sour-cream,milk,13,1
sour-cream,mint,3,0
sour-cream,mozzarella,0,0
sour-cream,mushroom,3,0
sour-cream,mussel,0,0
sour-cream,mustard,3,0
sour-cream,mustard-greens,0,0
sour-cream,nectarine,0,0
sour-cream,noodle,0,0
sour-cream,nutmeg,0,0
sour-cream,oat,0,0
sour-cream,oatmeal,0,0
sour-cream,octopus,0,0
sour-cream,okra,0,0
sour-cream,olive,0,0
sour-cream,onion,11,1
sour-cream,orange,4,0
sour-cream,orange-juice,0,0
sour-cream,oregano,0,0
sour-cream,orzo,0,0
sour-cream,oyster,0,0
sour-cream,pancake,0,0
sour-cream,papaya,0,0
